symbol,date,open,high,low,close,volume
VCB,2025-01-14,47958,49402,47568,48476,410162
VHM,2025-04-13,58417,58676,57599,58562,813272
VHM,2025-04-12,58996,59796,57977,58587,769957
VHM,2025-04-11,58351,59175,57618,58755,117679
VHM,2025-04-10,57134,57947,56582,56786,163486
VHM,2025-04-09,57688,58365,56452,56907,627656
VHM,2025-04-08,59810,59935,59246,59503,397811
VHM,2025-04-07,58830,59669,58687,59206,424495
VHM,2025-04-06,56776,57042,56366,56602,691514
VHM,2025-04-05,55766,56323,55032,56221,355808
VHM,2025-04-04,55986,56969,55332,56121,200575
VHM,2025-04-03,56389,57525,55497,57307,766786
VHM,2025-04-02,58765,59392,58026,58947,921818
VHM,2025-04-01,58002,58878,56651,57635,357901
VHM,2025-03-31,59536,60480,58535,59320,378557
VHM,2025-03-30,59971,60696,59185,59464,592380
VHM,2025-03-29,58183,58480,57546,57860,820286
VHM,2025-03-28,57400,58553,56881,57584,136824
VHM,2025-03-27,59779,59884,58780,58993,583941
VHM,2025-03-26,56046,56974,55234,56440,542590
VHM,2025-03-25,58153,58219,57021,57968,512597
VHM,2025-03-24,57419,58405,56831,58042,227631
VHM,2025-03-23,57369,57923,56004,56597,561913
VHM,2025-03-22,57876,58365,56341,57082,610470
VHM,2025-03-21,57753,58082,56744,57030,893848
VHM,2025-03-20,57634,57891,57410,57800,583676
VHM,2025-03-19,57131,57380,56422,56832,329426
VHM,2025-03-18,56526,57428,55521,55573,490526
VHM,2025-03-17,55954,56935,55765,56155,550728
VHM,2025-03-16,56930,58012,56396,57589,636689
VHM,2025-03-15,53920,54873,52929,54331,757535
VHM,2025-03-14,56223,56766,55947,56004,845024
VHM,2025-03-13,56177,57232,55563,56569,158301
VHM,2025-03-12,54724,56008,54055,55312,101173
VHM,2025-03-11,54989,55025,53907,54201,387895
VHM,2025-03-10,54166,54633,53788,53971,140388
VHM,2025-03-09,54828,55286,53928,54733,793176
VHM,2025-03-08,56257,56855,55625,56418,745475
VHM,2025-03-07,56782,57004,55428,56259,113310
VHM,2025-03-06,55586,56347,54001,54948,789873
VHM,2025-03-05,55861,55959,54656,55127,485041
VHM,2025-03-04,56992,57381,56200,56661,193294
VHM,2025-03-03,52242,53756,52073,52990,750512
VHM,2025-03-02,54213,55868,53499,55112,883666
VHM,2025-03-01,53023,53605,52795,52920,178848
VHM,2025-02-28,56572,57025,55201,56086,720350
VHM,2025-02-27,55167,56315,55093,55444,379391
VHM,2025-02-26,56543,56870,55785,56208,846890
VHM,2025-02-25,53402,53946,51759,52511,698266
VHM,2025-02-24,55596,56752,54852,55781,602056
VHM,2025-02-23,55766,56292,54767,55309,299747
VHM,2025-02-22,54289,55929,54186,55129,400980
VHM,2025-02-21,52926,53915,51322,52168,480127
VHM,2025-02-20,53037,53919,52075,53299,442625
VHM,2025-02-19,54896,55318,53605,54348,667738
VHM,2025-02-18,54135,54823,53647,53763,651914
VHM,2025-02-17,54960,55696,53817,54790,503022
VHM,2025-02-16,53432,53986,52734,53151,900191
VHM,2025-02-15,53713,54376,52916,53004,295374
VHM,2025-02-14,55512,55657,54210,55195,806548
VHM,2025-02-13,53215,54072,52565,53926,167211
VHM,2025-02-12,53862,54460,52774,53280,186215
VHM,2025-02-11,53222,53491,52838,53147,816847
VHM,2025-02-10,51730,51848,51299,51664,946588
VHM,2025-02-09,50725,51549,49777,51514,475832
VHM,2025-02-08,54592,55378,53036,53921,312928
VHM,2025-02-07,53850,54249,53144,53838,655058
VHM,2025-02-06,51820,52014,50566,51233,871044
VHM,2025-02-05,50648,51929,49699,51492,473317
VHM,2025-02-04,50513,51032,50222,50571,429620
VHM,2025-02-03,52645,52888,51960,52112,458494
VHM,2025-02-02,50562,52274,49819,51541,644621
VHM,2025-02-01,51943,53521,51314,52881,200165
VHM,2025-01-31,53109,53887,52036,52125,367345
VHM,2025-01-30,51381,52682,51207,52063,260841
VHM,2025-01-29,53419,54554,53189,53590,721825
VHM,2025-01-28,52831,53392,52077,52926,692488
VHM,2025-01-27,50964,51813,50054,51212,344326
VHM,2025-01-26,51184,52301,50537,51696,702563
VHM,2025-01-25,49921,50276,48649,49327,407374
VHM,2025-01-24,52786,53650,52279,52834,454703
VHM,2025-01-23,52548,52766,51499,52117,119952
VHM,2025-01-22,53583,53903,52255,52663,473690
VHM,2025-01-21,49045,50260,49028,49580,113098
VHM,2025-01-20,52564,53201,52116,52656,122551
VHM,2025-01-19,51449,52299,50844,51144,742639
VHM,2025-01-18,49038,49910,48937,49473,293930
VHM,2025-01-17,49834,50216,49691,49838,210972
VHM,2025-01-16,51260,52336,51004,51696,303629
VHM,2025-01-15,50742,51491,50126,50668,937995
VHM,2025-01-14,49650,50487,49012,49942,621881
VIB,2025-04-13,60797,61506,59832,60109,722441
VIB,2025-04-12,57618,57981,56456,56921,685754
VIB,2025-04-11,56317,57869,55344,57039,828875
VIB,2025-04-10,59505,59518,58484,59245,238590
VIB,2025-04-09,57632,58267,56941,57597,277192
VIB,2025-04-08,55928,56927,55173,56550,292295
VIB,2025-04-07,58719,60063,58294,59487,597710
VIB,2025-04-06,59482,60692,58744,60294,710939
VIB,2025-04-05,57353,57873,56080,56458,965000
VIB,2025-04-04,59155,60097,58914,59285,412772
VIB,2025-04-03,57669,59120,57667,58343,921532
VIB,2025-04-02,56186,57658,55578,56903,599842
VIB,2025-04-01,57527,57784,56445,56734,240878
VIB,2025-03-31,58086,58751,57533,57991,746375
VIB,2025-03-30,55378,56236,55119,55998,776422
VIB,2025-03-29,58479,59583,58252,59254,785746
VIB,2025-03-28,57188,58382,56643,57962,666205
VIB,2025-03-27,58376,58395,57079,57523,855120
VIB,2025-03-26,58282,58655,56904,57596,861849
VIB,2025-03-25,57788,58284,57402,57826,928792
VIB,2025-03-24,56356,56973,54865,55823,829140
VIB,2025-03-23,56446,57768,55553,57155,416441
VIB,2025-03-22,56564,58354,56061,57488,740885
VIB,2025-03-21,57668,58036,55938,56729,980499
VIB,2025-03-20,57007,58171,56272,57833,634113
VIB,2025-03-19,56637,57528,55688,56638,823593
VIB,2025-03-18,56800,57851,56794,57655,557410
VIB,2025-03-17,56433,58345,56262,57398,559396
VIB,2025-03-16,54624,55930,54102,55011,771573
VIB,2025-03-15,55662,55936,55054,55365,213097
VIB,2025-03-14,55526,56401,54285,55255,440373
VIB,2025-03-13,54864,56174,54639,55763,898696
VIB,2025-03-12,56908,58334,56577,57677,302915
VIB,2025-03-11,56107,57183,55804,56287,989661
VIB,2025-03-10,54937,56172,54379,55932,322419
VIB,2025-03-09,56671,56956,56082,56433,211321
VIB,2025-03-08,55825,56783,55070,56185,540110
VIB,2025-03-07,53717,54061,53496,53567,254112
VIB,2025-03-06,57870,57936,56997,57006,701126
VIB,2025-03-05,53730,54671,53384,53943,801732
VIB,2025-03-04,57283,57863,56246,56341,435964
VIB,2025-03-03,54755,55083,53144,53925,710191
VIB,2025-03-02,53707,53884,53361,53517,351523
VIB,2025-03-01,53033,53477,51969,52920,575169
VIB,2025-02-28,54106,54834,52483,53380,125311
VIB,2025-02-27,54058,55217,53137,55045,439231
VIB,2025-02-26,56101,56789,54503,55252,962930
VIB,2025-02-25,53122,53967,52475,52695,222139
VIB,2025-02-24,52580,54101,51976,53537,423612
VIB,2025-02-23,52013,52621,51078,52331,947933
VIB,2025-02-22,52242,52626,51146,52093,949252
VIB,2025-02-21,52932,53982,52886,53260,809744
VIB,2025-02-20,53318,54423,52801,53782,441777
VIB,2025-02-19,51635,52162,51601,52010,254429
VIB,2025-02-18,53753,55292,53592,54513,692328
VIB,2025-02-17,53288,54264,52997,53563,888578
VIB,2025-02-16,52408,52419,51837,52299,713245
VIB,2025-02-15,55104,55737,54578,54587,981516
VIB,2025-02-14,51213,53010,50949,52114,633739
VIB,2025-02-13,50630,51856,50026,51504,945678
VIB,2025-02-12,52503,52793,51026,51831,892572
VIB,2025-02-11,54437,54750,53614,54081,280096
VIB,2025-02-10,50942,52045,50159,51180,227773
VIB,2025-02-09,53931,54535,53623,53626,987325
VIB,2025-02-08,51542,51712,50490,51147,236842
VIB,2025-02-07,55025,55843,53209,54177,439803
VIB,2025-02-06,52017,52129,51328,51716,327369
VIB,2025-02-05,52144,53050,50918,51661,377875
VIB,2025-02-04,54300,55116,53287,53706,321920
VIB,2025-02-03,52495,53021,51362,52017,700934
VIB,2025-02-02,51825,52510,50823,51024,163639
VIB,2025-02-01,50867,51917,50431,51774,388925
VIB,2025-01-31,50763,51064,49173,50105,770506
VIB,2025-01-30,52456,53351,51194,52155,969822
VIB,2025-01-29,49299,50019,48921,49742,506376
VIB,2025-01-28,51544,53138,50796,52309,784061
VIB,2025-01-27,50261,51319,49479,50502,486141
VIB,2025-01-26,53937,54834,52773,53282,541436
VIB,2025-01-25,51873,52989,51415,52146,321000
VIB,2025-01-24,51175,52031,50698,50927,350466
VIB,2025-01-23,50432,51754,49898,51052,631289
VIB,2025-01-22,50589,51928,49668,51341,671660
VIB,2025-01-21,51980,52355,51396,51680,921478
VIB,2025-01-20,51575,52270,50908,51809,563962
VIB,2025-01-19,49845,51441,49774,50633,293586
VIB,2025-01-18,50480,50980,49190,49668,495698
VIB,2025-01-17,49546,49596,48697,49503,804484
VIB,2025-01-16,49783,49958,48387,49097,469094
VIB,2025-01-15,53107,53549,51834,52156,283028
VIB,2025-01-14,51466,51983,51129,51675,774821
VIC,2025-04-13,60646,61464,59804,60794,251212
VIC,2025-04-12,56574,57319,56124,57145,426866
VIC,2025-04-11,56371,57510,56186,56832,937133
VIC,2025-04-10,60894,61378,60499,60695,321113
VIC,2025-04-09,57090,57602,56329,56928,263087
VIC,2025-04-08,59037,59917,58964,59303,449822
VIC,2025-04-07,56609,57793,56549,57497,848663
VIC,2025-04-06,58139,59757,57190,59137,916543
VIC,2025-04-05,60987,61945,59984,60128,413458
VIC,2025-04-04,57098,58040,56324,56856,527838
VIC,2025-04-03,57410,57447,56834,56866,157885
VIC,2025-04-02,55410,56282,54439,55989,526908
VIC,2025-04-01,55066,56663,54804,55904,267502
VIC,2025-03-31,56554,56851,55729,56243,700463
VIC,2025-03-30,59530,59673,58303,59005,985670
VIC,2025-03-29,57063,57540,56757,57498,912376
VIC,2025-03-28,56486,57705,56140,56793,903295
VIC,2025-03-27,58489,59547,57904,58969,490202
VIC,2025-03-26,59242,59747,57776,58427,966321
VIC,2025-03-25,56485,57940,56076,57315,484296
VIC,2025-03-24,58222,58841,57098,57691,587356
VIC,2025-03-23,56854,57303,55349,56345,877767
VIC,2025-03-22,57835,58265,57632,58037,524101
VIC,2025-03-21,55851,56217,54990,55581,328149
VIC,2025-03-20,56026,57061,55684,56321,917485
VIC,2025-03-19,56837,57914,56557,57679,676752
VIC,2025-03-18,56817,58289,56262,57508,489798
VIC,2025-03-17,55128,56102,54654,55121,927581
VIC,2025-03-16,54852,55209,54337,54899,437791
VIC,2025-03-15,55704,56517,54452,54904,400504
VIC,2025-03-14,57412,58212,55669,56623,136226
VIC,2025-03-13,55784,56006,54751,55414,791318
VIC,2025-03-12,54296,54796,53107,53817,710383
VIC,2025-03-11,57266,57580,57101,57549,727946
VIC,2025-03-10,55691,56942,55605,56180,440453
VIC,2025-03-09,56379,56838,54814,55484,221039
VIC,2025-03-08,56551,57610,55913,57218,168787
VIC,2025-03-07,57899,58772,57066,57104,240727
VIC,2025-03-06,52930,54124,52062,53447,377074
VIC,2025-03-05,57087,57987,55761,56097,964397
VIC,2025-03-04,55357,55871,54601,55005,920840
VIC,2025-03-03,52026,53897,51322,53026,414362
VIC,2025-03-02,53089,54520,52938,53663,629192
VIC,2025-03-01,55517,56820,55368,55853,415633
VIC,2025-02-28,52814,52951,52512,52626,229333
VIC,2025-02-27,55778,56098,54713,55713,614457
VIC,2025-02-26,53360,54135,52210,53160,837845
VIC,2025-02-25,52963,54627,52436,53791,865275
VIC,2025-02-24,54740,55398,53835,54928,595479
VIC,2025-02-23,54885,55869,53930,54294,541371
VIC,2025-02-22,52467,54211,51788,53227,274934
VIC,2025-02-21,53293,53400,52656,53123,766353
VIC,2025-02-20,52688,52810,52129,52724,842283
VIC,2025-02-19,51582,52009,51066,51769,550633
VIC,2025-02-18,55096,55728,54296,54830,467200
VIC,2025-02-17,52089,53182,51389,52659,967471
VIC,2025-02-16,53201,53520,51503,52351,134287
VIC,2025-02-15,54447,55199,54368,54873,309340
VIC,2025-02-14,55175,55982,53836,54583,360245
VIC,2025-02-13,51911,52452,50483,51261,168006
VIC,2025-02-12,51450,52336,50888,51168,374114
VIC,2025-02-11,53104,54561,52384,53688,896724
VIC,2025-02-10,52962,53779,52467,53159,465792
VIC,2025-02-09,52642,53897,52095,53083,318337
VIC,2025-02-08,54216,55146,52280,53249,328988
VIC,2025-02-07,52492,52642,50796,51608,159282
VIC,2025-02-06,49953,51283,49838,50916,840151
VIC,2025-02-05,51237,51486,49569,50351,167307
VIC,2025-02-04,52519,53085,51484,52154,460949
VIC,2025-02-03,53040,54539,52541,53569,574473
VIC,2025-02-02,53601,54123,52708,53604,439106
VIC,2025-02-01,49560,50911,48693,49958,564685
VIC,2025-01-31,51381,52359,51078,51330,323962
VIC,2025-01-30,50266,50722,49385,50423,972673
VIC,2025-01-29,50396,51257,48998,49693,200678
VIC,2025-01-28,50663,51719,49706,51300,243391
VIC,2025-01-27,50165,51375,49801,50776,647303
VIC,2025-01-26,53078,53638,52618,52983,467836
VIC,2025-01-25,53216,53641,52136,52450,458666
VIC,2025-01-24,50940,51601,50484,51193,596442
VIC,2025-01-23,51707,52309,50252,50942,799022
VIC,2025-01-22,49840,51104,49333,50715,188825
VIC,2025-01-21,49871,50326,48957,49656,694507
VIC,2025-01-20,51648,52123,51147,51351,185357
VIC,2025-01-19,50486,50833,49441,50043,428153
VIC,2025-01-18,48670,49079,48165,48987,384799
VIC,2025-01-17,52212,53071,50853,51340,493885
VIC,2025-01-16,51923,51952,50576,51411,543371
VIC,2025-01-15,51305,51510,50249,51158,948194
VIC,2025-01-14,52742,52782,51550,51968,398190
VJC,2025-04-13,58664,59784,57965,59133,469166
VJC,2025-04-12,58992,59496,58699,59305,465663
VJC,2025-04-11,59737,61244,59143,60582,249058
VJC,2025-04-10,60159,61014,59059,59323,324674
VJC,2025-04-09,56151,57905,55204,57118,370288
VJC,2025-04-08,59105,59564,58520,58555,718703
VJC,2025-04-07,58445,59468,58411,59292,943118
VJC,2025-04-06,58729,59027,57616,58028,774714
VJC,2025-04-05,58717,59087,58526,58702,564281
VJC,2025-04-04,57313,57921,56198,56387,161345
VJC,2025-04-03,56523,56579,56168,56265,999993
VJC,2025-04-02,57670,58908,57480,58284,668141
VJC,2025-04-01,56736,56856,55671,56599,480934
VJC,2025-03-31,58647,59025,57797,58823,828299
VJC,2025-03-30,58442,58903,57138,57945,745456
VJC,2025-03-29,55814,56228,55423,55629,871387
VJC,2025-03-28,58310,59165,57360,58465,271840
VJC,2025-03-27,59435,60301,58795,58805,959625
VJC,2025-03-26,56094,57078,55471,55861,363705
VJC,2025-03-25,57235,57898,56873,57848,239628
VJC,2025-03-24,58998,59708,58149,58701,996847
VJC,2025-03-23,55382,56376,55202,55999,378017
VJC,2025-03-22,54388,55299,54327,54887,376100
VJC,2025-03-21,59133,59904,57656,58275,797004
VJC,2025-03-20,56282,56712,55681,56552,858966
VJC,2025-03-19,53771,54723,53651,54579,564132
VJC,2025-03-18,57823,58485,56431,56909,402794
VJC,2025-03-17,57957,58563,57290,57371,102773
VJC,2025-03-16,54062,54863,53103,54691,564889
VJC,2025-03-15,57287,57454,56108,56540,424362
VJC,2025-03-14,56488,57180,56153,56394,253728
VJC,2025-03-13,54669,56243,54389,55408,920761
VJC,2025-03-12,56543,57167,55817,56544,399185
VJC,2025-03-11,57704,58328,56509,57178,690849
VJC,2025-03-10,57984,58032,56238,57025,347724
VJC,2025-03-09,53490,54026,53018,54021,452526
VJC,2025-03-08,57264,57913,56437,57312,742060
VJC,2025-03-07,56423,57203,55427,57045,690148
VJC,2025-03-06,54605,55222,54079,54439,115924
VJC,2025-03-05,55842,56617,54862,54994,313514
VJC,2025-03-04,56206,57483,56094,56656,261845
VJC,2025-03-03,55111,56332,54292,55789,188165
VJC,2025-03-02,57027,57512,55777,56109,398710
VJC,2025-03-01,55084,56130,54293,55372,843603
VJC,2025-02-28,55018,56386,54928,55406,652464
VJC,2025-02-27,55330,56778,54780,56198,597815
VJC,2025-02-26,52923,53618,52803,53093,799842
VJC,2025-02-25,52651,53540,52061,53206,439708
VJC,2025-02-24,54720,55142,54314,54621,736098
VJC,2025-02-23,52982,53240,51657,52364,226295
VJC,2025-02-22,55616,56424,55336,55607,515984
VJC,2025-02-21,55284,56115,54293,54373,161111
VJC,2025-02-20,54483,54961,53631,53778,732852
VJC,2025-02-19,55654,56292,54320,54742,786994
VJC,2025-02-18,55263,56204,54021,54631,703476
VJC,2025-02-17,54042,54625,53474,53725,474909
VJC,2025-02-16,53423,54341,52986,54275,653961
VJC,2025-02-15,54134,55210,54051,54474,165055
VJC,2025-02-14,54593,55682,54417,54896,476558
VJC,2025-02-13,54619,55501,53843,54474,230184
VJC,2025-02-12,51960,52652,51515,52453,215336
VJC,2025-02-11,54133,54642,52780,53263,818615
VJC,2025-02-10,52160,53939,51255,53078,283182
VJC,2025-02-09,53476,54558,53063,54463,674341
VJC,2025-02-08,51946,52885,51439,52463,374387
VJC,2025-02-07,51583,51643,50460,50626,597147
VJC,2025-02-06,52992,54143,52963,53410,154817
VJC,2025-02-05,51086,51753,50155,51182,652785
VJC,2025-02-04,51917,52700,51498,51525,225179
VJC,2025-02-03,51142,52254,50562,51436,294593
VJC,2025-02-02,52159,53036,51178,51604,905540
VJC,2025-02-01,50000,51171,49166,50474,246726
VJC,2025-01-31,50160,50576,49640,50484,989418
VJC,2025-01-30,49108,50543,48592,50008,660382
VJC,2025-01-29,50398,51497,49486,50734,512408
VJC,2025-01-28,51018,51722,49801,50449,406357
VJC,2025-01-27,51926,52797,51764,52187,987476
VJC,2025-01-26,50357,51557,50153,50620,990298
VJC,2025-01-25,52096,52886,51480,52217,963776
VJC,2025-01-24,51948,53405,51205,52643,785479
VJC,2025-01-23,52997,53063,51645,52395,845352
VJC,2025-01-22,51187,52572,50715,51616,929233
VJC,2025-01-21,49856,50536,49204,49594,775221
VJC,2025-01-20,49836,50513,49173,49914,389345
VJC,2025-01-19,51878,52947,51804,52349,636266
VJC,2025-01-18,50804,51554,50506,50536,597407
VJC,2025-01-17,52155,53053,50592,51239,493293
VJC,2025-01-16,49329,50547,48991,50113,167255
VJC,2025-01-15,47716,49045,46716,48494,294351
VJC,2025-01-14,47904,49316,47725,48535,341750
VNM,2025-04-13,60891,61230,60162,60560,189135
VNM,2025-04-12,59421,60252,59085,60144,142701
VNM,2025-04-11,58527,59397,58463,58956,286967
VNM,2025-04-10,58347,59791,57579,59159,242132
VNM,2025-04-09,59370,60415,59078,60197,391184
VNM,2025-04-08,58474,59543,57819,59378,179840
VNM,2025-04-07,59195,61054,58222,60081,103824
VNM,2025-04-06,59858,61138,59104,60253,546642
VNM,2025-04-05,57307,58911,56564,58158,147845
VNM,2025-04-04,58516,59515,57625,57867,642769
VNM,2025-04-03,58109,58906,57861,58650,573463
VNM,2025-04-02,59517,60717,58982,59867,226548
VNM,2025-04-01,55169,56415,54352,55908,215561
VNM,2025-03-31,58688,59288,57947,58492,897477
VNM,2025-03-30,58163,59127,57638,58529,278689
VNM,2025-03-29,56010,57816,55510,56875,177846
VNM,2025-03-28,57216,57801,56227,56672,580899
VNM,2025-03-27,55244,55803,55032,55626,454366
VNM,2025-03-26,56044,56241,54988,55867,294481
VNM,2025-03-25,56138,56540,55243,55555,138083
VNM,2025-03-24,56618,57967,56108,56974,869234
VNM,2025-03-23,56667,57302,56594,56960,605543
VNM,2025-03-22,56500,56808,55826,56092,339849
VNM,2025-03-21,56997,57324,56281,56864,278496
VNM,2025-03-20,55915,56730,55016,55022,854839
VNM,2025-03-19,57352,59017,56655,58247,522632
VNM,2025-03-18,55726,56670,55279,56353,790710
VNM,2025-03-17,55899,56734,54844,55059,424304
VNM,2025-03-16,56920,58533,56486,57870,407558
VNM,2025-03-15,54126,54394,53180,54382,299459
VNM,2025-03-14,55637,55830,55281,55734,883227
VNM,2025-03-13,53264,54423,52681,54180,930655
VNM,2025-03-12,54208,55288,53939,54386,491451
VNM,2025-03-11,57318,58062,56824,56931,299108
VNM,2025-03-10,54742,55749,54202,54956,109250
VNM,2025-03-09,55115,56444,55014,55806,291585
VNM,2025-03-08,53601,54539,52575,53464,892941
VNM,2025-03-07,53046,53744,52084,53379,639622
VNM,2025-03-06,54096,54834,52807,53346,305370
VNM,2025-03-05,55531,56156,55182,56050,894924
VNM,2025-03-04,55735,56383,55134,56054,868404
VNM,2025-03-03,55346,56396,54564,55971,899839
VNM,2025-03-02,52352,53045,51564,52933,836682
VNM,2025-03-01,55903,57347,55785,56535,378627
VNM,2025-02-28,53333,53856,52999,53209,135630
VNM,2025-02-27,55980,56912,54595,55339,826567
VNM,2025-02-26,54648,55114,52999,53958,686179
VNM,2025-02-25,53630,54046,51977,52928,883526
VNM,2025-02-24,54347,55928,53537,55333,899470
VNM,2025-02-23,52881,52963,52440,52676,797272
VNM,2025-02-22,55677,56212,54776,55105,423911
VNM,2025-02-21,54041,54690,53910,54269,114507
VNM,2025-02-20,54336,54626,53527,54207,808759
VNM,2025-02-19,54740,55167,54121,54374,855665
VNM,2025-02-18,53175,54577,52921,53973,766688
VNM,2025-02-17,53364,54994,53338,54284,401155
VNM,2025-02-16,51890,53109,51431,52602,527275
VNM,2025-02-15,53685,55009,52743,54234,143522
VNM,2025-02-14,54469,54859,54297,54762,310322
VNM,2025-02-13,52874,53740,51896,53154,917251
VNM,2025-02-12,53586,53912,52626,52747,830884
VNM,2025-02-11,54020,54443,53427,53521,360586
VNM,2025-02-10,51703,52650,50900,50956,940833
VNM,2025-02-09,55364,55730,53895,54527,373406
VNM,2025-02-08,51880,53082,51293,52759,250991
VNM,2025-02-07,52445,53171,51708,53152,490889
VNM,2025-02-06,52301,52404,51293,51536,243261
VNM,2025-02-05,51998,52469,51171,51524,612198
VNM,2025-02-04,51671,51754,50726,51455,833764
VNM,2025-02-03,53194,53578,51852,52448,973469
VNM,2025-02-02,51932,51945,51113,51702,688976
VNM,2025-02-01,53496,53841,53282,53474,969446
VNM,2025-01-31,52164,52461,50727,51692,154139
VNM,2025-01-30,50666,51958,50199,51584,513913
VNM,2025-01-29,53858,54461,52635,53387,616635
VNM,2025-01-28,51071,51719,50098,50244,819751
VNM,2025-01-27,49933,50983,49710,50928,969934
VNM,2025-01-26,51199,51839,49657,50235,797224
VNM,2025-01-25,51526,51534,51051,51390,689925
VNM,2025-01-24,52098,53187,51400,52517,455896
VNM,2025-01-23,49310,51116,48996,50280,216204
VNM,2025-01-22,51911,52454,50947,51044,375599
VNM,2025-01-21,50747,52174,50224,51188,212171
VNM,2025-01-20,49189,49521,47762,48749,233666
VNM,2025-01-19,50389,51277,49211,49750,596502
VNM,2025-01-18,49634,49983,47886,48831,103239
VNM,2025-01-17,49099,50613,48218,49905,170925
VNM,2025-01-16,47865,49537,47811,48669,739055
VNM,2025-01-15,50390,51690,49672,51156,571178
VNM,2025-01-14,51565,51749,50834,50846,758470
VPB,2025-04-13,58427,58772,56937,57720,462040
VPB,2025-04-12,57919,58514,56244,57228,851618
VPB,2025-04-11,61344,61492,59850,60766,840402
VPB,2025-04-10,59193,60067,58949,59048,447996
VPB,2025-04-09,59016,59866,57783,58425,203555
VPB,2025-04-08,58549,58910,56938,57933,838832
VPB,2025-04-07,59804,60793,58927,60131,159356
VPB,2025-04-06,59895,61113,59197,60156,515510
VPB,2025-04-05,60144,60877,58744,59436,622859
VPB,2025-04-04,56776,57383,56456,56826,830942
VPB,2025-04-03,57302,57643,56126,56431,836319
VPB,2025-04-02,57801,58793,56740,56864,919114
VPB,2025-04-01,56710,56961,55069,55892,332109
VPB,2025-03-31,56826,58376,55997,57390,840469
VPB,2025-03-30,59054,59613,58026,58616,675807
VPB,2025-03-29,54806,56447,54724,55599,346507
VPB,2025-03-28,59577,60528,58393,58987,614140
VPB,2025-03-27,59422,59624,58634,58677,237296
VPB,2025-03-26,58913,59476,58391,59077,661845
VPB,2025-03-25,55489,57123,55254,56268,294470
VPB,2025-03-24,55308,56256,54745,55605,828754
VPB,2025-03-23,55686,56313,54883,54970,868564
VPB,2025-03-22,56410,56724,55392,55954,375578
VPB,2025-03-21,54671,55753,54476,55157,168765
VPB,2025-03-20,56562,56876,55490,56022,921875
VPB,2025-03-19,58404,58885,57593,57600,783919
VPB,2025-03-18,57764,57982,56674,57628,608262
VPB,2025-03-17,55811,56711,54588,55493,423051
VPB,2025-03-16,55744,56108,54743,54911,519531
VPB,2025-03-15,55380,56175,54958,55794,523443
VPB,2025-03-14,56269,57393,55505,56504,206154
VPB,2025-03-13,54127,55030,54089,54554,899210
VPB,2025-03-12,58446,58708,57300,57479,949269
VPB,2025-03-11,53373,55113,53276,54124,740815
VPB,2025-03-10,57741,58284,57105,57256,281181
VPB,2025-03-09,56139,57035,55323,56473,358603
VPB,2025-03-08,56159,56597,55191,56294,160897
VPB,2025-03-07,55682,56572,54950,55225,702214
VPB,2025-03-06,55817,56637,54368,55269,907710
VPB,2025-03-05,55188,55940,53620,54252,668879
VPB,2025-03-04,56900,57160,55223,56029,552274
VPB,2025-03-03,53160,53979,52703,52958,419935
VPB,2025-03-02,55503,55837,54292,55087,736125
VPB,2025-03-01,56148,56878,55770,56098,562916
VPB,2025-02-28,53960,54405,53026,53157,625029
VPB,2025-02-27,54847,55762,54532,54961,621397
VPB,2025-02-26,52972,53953,52269,53916,926121
VPB,2025-02-25,55144,55219,54671,54871,530521
VPB,2025-02-24,54208,54962,53481,53702,665146
VPB,2025-02-23,53022,54639,52700,53713,882113
VPB,2025-02-22,52849,53515,51596,52576,393691
VPB,2025-02-21,54222,55923,54198,54977,559444
VPB,2025-02-20,53710,54392,53224,53572,995894
VPB,2025-02-19,54481,55500,53511,55181,149311
VPB,2025-02-18,53569,54174,53490,53932,672070
VPB,2025-02-17,54100,55309,53999,54975,363333
VPB,2025-02-16,53313,53438,52476,52588,618940
VPB,2025-02-15,51475,51867,50955,51627,237535
VPB,2025-02-14,51544,52754,50697,51950,749649
VPB,2025-02-13,54986,55232,53802,54110,608597
VPB,2025-02-12,52756,53611,51363,51867,184516
VPB,2025-02-11,53640,54863,53292,54215,521796
VPB,2025-02-10,50805,52265,49972,51526,969297
VPB,2025-02-09,51282,51544,51224,51261,674201
VPB,2025-02-08,54406,55281,53363,53783,282864
VPB,2025-02-07,53509,54419,52098,52620,432837
VPB,2025-02-06,50959,51804,50295,51633,522226
VPB,2025-02-05,51191,51732,50985,51575,301807
VPB,2025-02-04,50154,50966,49649,50576,927296
VPB,2025-02-03,53600,53895,52042,52734,759804
VPB,2025-02-02,50409,50576,49303,50177,207126
VPB,2025-02-01,50091,50356,49772,50204,628995
VPB,2025-01-31,53173,54440,53140,53694,577269
VPB,2025-01-30,53840,54037,52148,53140,147910
VPB,2025-01-29,52376,53260,51751,53025,944049
VPB,2025-01-28,49930,50625,48998,49808,878344
VPB,2025-01-27,50163,51446,49478,50517,516479
VPB,2025-01-26,50902,52295,50196,51329,941612
VPB,2025-01-25,53580,54007,52912,53073,986298
VPB,2025-01-24,49293,50582,48796,49802,516689
VPB,2025-01-23,50170,50663,49241,49278,399100
VPB,2025-01-22,52060,52981,50281,51063,467170
VPB,2025-01-21,52660,53449,52031,52503,939712
VPB,2025-01-20,48493,49502,48416,48763,378224
VPB,2025-01-19,51765,52729,50835,52022,251686
VPB,2025-01-18,49754,49928,48271,48792,998915
